"","ui","rootSource","uri","name"
"804","C0751252","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0751252","Sleep Initiation Dysfunction"
"805","C0752293","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0752293","Sleep Disorders, Extrinsic"
"806","C0751947","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0751947","Sensory Paroxysms, Sleep"
"807","C0752288","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0752288","Adjustment Sleep Disorder"
"808","C3699085","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3699085","I had a problem with my sleep 7D:Find:7D:^Patient:Ord:PROMIS"
"809","C5566687","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5566687","Sleep medicine service"
"810","C3175970","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3175970","If you do not keep your regular sleep schedule, how much do you feel off - not your regular self, the next day:Find:Pt:^Patient:Ord:PhenX"
"811","C2231106","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2231106","Sleep related movement disorder"
"812","C4703574","HPO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4703574","Sleep-wake inversion"
"813","C4041168","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4041168","Provision of bedtime routine"
"814","C4237085","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237085","Cocaine-induced sleep disorder, With mild use disorder"
"815","C4237014","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237014","Caffeine-induced sleep disorder, With mild use disorder"
"816","C4237035","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237035","Cannabis-induced sleep disorder, With mild use disorder"
"817","C4237249","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237249","Opioid-induced sleep disorder, With mild use disorder"
"818","C4236953","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4236953","Alcohol-induced sleep disorder, With mild use disorder"
"819","C4020625","USPMG","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4020625","Sleep Disorder Agents"
"820","C0547104","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0547104","Assess previously attempted sleep rituals and their effectiveness."
"821","C0547103","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0547103","Assess factors that increase risk for sleep disturbance."
"822","C4054766","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4054766","Hours of Actual Sleep at Night"
"823","C2034430","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2034430","parental concerns nighttime wandering (not sleep walking)"
"824","C3837186","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3837186","idiopathic organic hypersomnia without long sleep time"
"825","C3694161","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3694161","nonorganic circadian rhythm sleep disorder, frequently changing"
"826","C2365151","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2365151","Sleep-ettes D"
"827","C4519599","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4519599","Advanced Sleep Melatonin"
"828","C4084897","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4084897","Sleep Disturbance Subordinate Domain"
"829","C5455254","GS","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5455254","Relax & Sleep Tablet"
"830","C0723366","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0723366","Sleep Tab II"
"831","C0723368","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0723368","Sleep-Eze-3"
"832","C4530771","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4530771","Nighttime Sleep Aid"
"833","C0723364","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0723364","Sleep Aid (Doxylamine)"
"834","C5187966","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5187966","Unisom Sleep Gels"
"835","C5448690","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5448690","SlowMag Calm + Sleep"
"836","C0723363","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0723363","Sleep Aid (Diphenhydramine)"
"837","C3176027","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176027","Describe refreshing sleep:Find:Pt:^Patient:Nom:PhenX"
"838","C3176519","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176519","How many Hs do you normally sleep:Time:Pt:^Patient:Qn:DI-PAD CGP V 1.4"
"839","C3176006","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176006","Has your difficulty with sleeping occurred or worsened during pregnancy:Find:Pt:^Patient:Ord:PhenX"
"840","C3176076","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176076","Do you have any memory of these events:Find:Pt:^Patient:Ord:PhenX"
"841","C3176008","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176008","Has your difficulty with sleeping occurred or worsened during menopause:Find:Pt:^Patient:Ord:PhenX"
"842","C3174108","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3174108","Does your child have restless sleep:Find:Pt:^Patient:Ord:PhenX"
"843","C3176535","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176535","Reduced need for sleep:Find:Pt:^Patient:Ord:DI-PAD CGP V 1.4"
"844","C3175020","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3175020","I worry about sleeping alone:Find:Pt:^Patient:Ord:SCARED-R"
"845","C0510077","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0510077","Determine the effects of the patient's medications on sleep pattern"
"846","C0393775","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0393775","Sleep-related head banging"
"847","C1561865","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1561865","Sleep related hypoxia"
"848","C1096412","MDR","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1096412","Sleep study abnormal"
"849","C1095961","MDR","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1095961","Sleep study normal"
"850","C0852564","MDR","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0852564","Sleep disorders NEC"
"851","C3699077","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3699077","I was satisfied with my sleep in past 7D:Find:7D:^Patient:Ord:PROMIS"
"852","C0513648","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0513648","Monitor patient's sleep pattern, and note physical (e.g., sleep apnea, obstructed airway, pain/discomfort, and urinary frequency) and/or psychological (e.g., fear or anxiety) circumstances that interrupt sleep"
"853","C3174228","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3174228","Have you ever had frequent problems getting to sleep at the beginning of the night which has negatively affected how you function during the following day:Find:Pt:^Patient:Ord:PhenX"
"854","C4039290","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4039290","Acute hypercapnic respiratory failure due to obstructive sleep apnea"
"855","C0837173","ICD10AM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0837173","Sleep hypoventilation syndrome"
"856","C1838675","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1838675","Sleep impairment, progressive"
"857","C1854818","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1854818","Sleep disturbances common"
"858","C2674748","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2674748","Sleep-onset REM"
"859","C3175962","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3175962","How difficult is it for you to adapt to a sleep loss of 3H or more - sleeping 3 or more H less than you normally do the night before:Find:Pt:^Patient:Ord:PhenX"
"860","C3174232","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3174232","Have you ever had frequent problems falling back to sleep after waking in the middle of the night which has negatively affected how you function during the following day:Find:Pt:^Patient:Ord:PhenX"
"861","C4747909","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4747909","Continuous slow spike and wave activity during sleep"
"862","C2220020","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2220020","mismatch of sleep-wake schedule with lifestyle needs"
"863","C2013965","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2013965","organic central sleep apnea in conditions classified elsewhere"
"864","C2078976","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2078976","involuntary movements during sleep with vivid dream recall"
"865","C2188215","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2188215","sleep disorder due to withdrawal from unspecified substance"
"866","C1963717","MDR","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1963717","Sleep-related eating disorder"
"867","C4034246","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4034246","PROMIS sleep related impairment - version 1.0 T-score"
"868","C3176997","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176997","End time - right before going to sleep"
"869","C3176520","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176520","How many Hs do you normally sleep"
"870","C0751510","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0751510","Sleep-Related Neurogenic Tachypnea"
"871","C2939350","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2939350","Patient (or caregiver) queried about sleep disturbances (Prkns)"
"872","C2931865","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2931865","Irresistible sleepiness, cataplexy and onset of sleep in desynchronized phase"
"873","C4014419","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4014419","AHDC1-related intellectual disability, obstructive sleep apnea, mild dysmorphism syndrome"
"874","C0723362","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0723362","Sleep brand of diphenhydramine hydrochloride"
"875","C2013967","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2013967","organic circadian rhythm sleep disorder in conditions classified elsewhere"
"876","C3509431","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3509431","psychoactive substance dependence with psychoactive substance-induced sleep disorder"
"877","C3509440","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3509440","psychoactive substance abuse with psychoactive substance-induced sleep disorder"
"878","C3646504","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3646504","psychoactive substance use with pyschoactive substance-induced sleep disorder"
"879","C4237414","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237414","Sleep-related hypoventilation, Comorbid sleep-related hypoventilation"
"880","C1997502","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1997502","Sleep-related dissociative disorder"
"881","C5451933","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5451933","Sleep total score"
"882","C1719236","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1719236","Sleep-cycle issues"
"883","C4697086","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4697086","Sleep medicine Physician"
"884","C4034314","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4034314","Sleep disturbances indicator"
"885","C1635000","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1635000","Sleep deprivation:Find:Pt:^Patient:Ord:Observed.CCC"
"886","C3484124","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3484124","PROMIS-29 - sleep disturbance - T score:Number:Point in time:^Patient:Quantitative:PROMIS"
"887","C3484125","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3484125","PROMIS-29 - sleep disturbance - raw score:Number:Point in time:^Patient:Quantitative:PROMIS"
"888","C4036593","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4036593","PROMIS sleep related impairment - version 1.0 T-score:Tscore:Pt:^Patient:Qn:PROMIS"
"889","C4291861","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4291861","Repositioning of neurostimulator system for treatment of central sleep apnea"
"890","C4291860","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4291860","Removal of neurostimulator system for treatment of central sleep apnea"
"891","C0752299","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0752299","Sleep Wake Transition Disorders"
"892","C5570895","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5570895","I sleep less well because of my back."
"893","C1561817","ICD9CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1561817","Disruption of 24 hour sleep wake cycle, unspecified"
"894","C4062596","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4062596","Sleep-related enuresis"
"895","C3646146","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3646146","sleep disorder not due to substance or known physiological condition"
"896","C1822188","NOC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1822188","Sleep routine maintained"
"897","C1160979","ALT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1160979","Sleep pattern assistance"
"898","C0886029","ALT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0886029","Sleep pattern education"
"899","C0871377","PSY","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0871377","Sleep Inducing Drugs"
"900","C3151364","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3151364","PARASOMNIA, SLEEP TERRORS TYPE"
"901","C2013989","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2013989","organic sleep-related bruxism"
"902","C3169356","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3169356","PhenX measure - respiratory - sleep apnea:-:Point in time:^Patient:-:PhenX"
"903","C4086654","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4086654","Occasionally Have Trouble Getting to Sleep and Staying Asleep"
"904","C2964391","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2964391","PROMIS item bank - sleep disturbance - version 1.0"
"905","C1842025","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1842025","Glaucoma and Sleep Apnea"
"906","C0200136","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0200136","Sleep disorder function test"
"907","C0430628","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0430628","Sleep-related breathing test"
"908","C1833362","HPO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1833362","Sleep-wake cycle disturbance"
"909","C0430794","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0430794","Sleep EEG during polysomnography"
"910","C3173261","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3173261","Does your child usually sleep with the mouth open"
"911","C4264367","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4264367","My sleep is moderately disturbed (2-3 hrs sleepless)."
"912","C4264335","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4264335","My sleep is mildly disturbed (1-2 hrs sleepless)."
"913","C4264366","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4264366","My sleep is greatly disturbed (3-5 hrs sleepless)."
"914","C4264365","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4264365","My sleep is completely disturbed (5-7 hrs sleepless)."
"915","C2021282","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2021282","sleep study reversal of rapid eye movement/nonrapid eye movement order"
"916","C2229355","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2229355","sleep disorder during intoxication with specified sedative, hypnotic, or anxiolytic drug"
"917","C2229356","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2229356","sleep disorder during withdrawal from specified sedative, hypnotic, or anxiolytic drug"
"918","C5415697","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5415697","Polysomnography, sleep staging with 1-3 additional parameters of sleep, attended by a technologist"
"919","C4268219","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4268219","Cannabis use disorder, severe, with cannabis-induced sleep disorder"
"920","C4268217","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4268217","Cannabis use disorder, mild, with cannabis-induced sleep disorder"
"921","C4268218","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4268218","Cannabis use disorder, moderate, with cannabis-induced sleep disorder"
"922","C2874677","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2874677","Other stimulant use, unspecified with stimulant-induced sleep disorder"
"923","C1561852","ICD9CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1561852","Organic disorders of initiating and maintaining sleep [Organic insomnia]"
"924","C4331260","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4331260","Ringing or Other Noises Did Not Wake Me From Sleep"
"925","C0811816","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0811816","Promote adequate rest and sleep to facilitate nausea relief"
"926","C4712140","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4712140","Encourage parent to let the infant sleep during care"
"927","C4711159","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4711159","Offer aids to promote sleep (e.g., music or medications)"
"928","C3175984","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3175984","Are these usual sleep and wake times always about the same - each day during a week of vacation:Find:Pt:^Patient:Ord:PhenX"
"929","C3173184","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3173184","In the last 12Mo, how often, on average, has your childs sleep been disturbed due to wheezing:Find:12Mo:^Patient:Ord:PhenX"
"930","C4710670","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4710670","Determine appropriate management technique for sleep disturbance or disorder"
